7/31/2025	3:01:08 PM	76.54033	76.52889	76.54709	76.55580	76.55364	76.59899	76.56327	76.55904	77.04193	77.13239	77.09740	77.12099	76.55727	76.61082
7/31/2025	3:01:12 PM	76.54056	76.52971	76.54706	76.55592	76.55423	76.59907	76.56342	76.55928	77.04210	77.13299	77.09758	77.12143	76.55714	76.61070
7/31/2025	3:01:15 PM	76.54082	76.52946	76.54700	76.55573	76.55425	76.59949	76.56365	76.55944	77.04218	77.13288	77.09792	77.12192	76.55781	76.61127
7/31/2025	3:01:19 PM	76.54122	76.52968	76.54769	76.55640	76.55486	76.59978	76.56380	76.55949	77.04224	77.13287	77.09803	77.12186	76.55783	76.61135
7/31/2025	3:01:22 PM	76.54110	76.52977	76.54748	76.55604	76.55453	76.60021	76.56418	76.55975	77.04245	77.13323	77.09823	77.12198	76.55813	76.61152
7/31/2025	3:01:26 PM	76.54151	76.53044	76.54786	76.55661	76.55452	76.59974	76.56384	76.55973	77.04249	77.13335	77.09819	77.12206	76.55846	76.61191
7/31/2025	3:01:30 PM	76.54187	76.53040	76.54840	76.55721	76.55469	76.60061	76.56445	76.56025	77.04291	77.13381	77.09824	77.12223	76.55813	76.61225
7/31/2025	3:01:33 PM	76.54140	76.52997	76.54808	76.55746	76.55501	76.60062	76.56495	76.56025	77.04276	77.13369	77.09868	77.12229	76.55840	76.61193
7/31/2025	3:01:37 PM	76.54198	76.53060	76.54812	76.55715	76.55450	76.60062	76.56472	76.56039	77.04328	77.13406	77.09874	77.12313	76.55852	76.61258
7/31/2025	3:01:40 PM	76.54210	76.53030	76.54815	76.55742	76.55473	76.60096	76.56499	76.56066	77.04313	77.13429	77.09887	77.12278	76.55878	76.61231
7/31/2025	3:01:44 PM	76.54279	76.53121	76.54881	76.55787	76.55558	76.60154	76.56558	76.56085	77.04359	77.13471	77.09940	77.12369	76.55925	76.61283
7/31/2025	3:01:48 PM	76.54240	76.53113	76.54878	76.55779	76.55578	76.60132	76.56556	76.56073	77.04392	77.13436	77.09938	77.12381	76.55880	76.61259
7/31/2025	3:01:51 PM	76.54268	76.53139	76.54885	76.55825	76.55642	76.60126	76.56564	76.56161	77.04419	77.13488	77.09955	77.12396	76.55952	76.61320
